date,city,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,Z1,Z2,Y
2025-01-06,Caracas,0.9684071307405907,3.586628858161017,3.742431762797568,2.9497738120837442,2.6400787130910994,3.3784666129596275,1.1402051869870344,4.879382191031081,0.7450179506091988,1.214963885999355,3.01667685989932,-2.0066621220380823,9.744804514354996
2025-01-13,Caracas,0.8315533140414532,4.05793061960304,3.8523375521952077,2.761376020514552,1.76047550624451,3.774079459108112,0.948902684536396,2.1420953147117485,0.9181279104474357,1.132172349129632,2.9744299957984777,-1.958971280916289,9.743194632948002
2025-01-20,Caracas,0.9392268070235451,2.596819111572177,3.6341931571387818,1.784736092292862,3.039987643764418,4.139460848652802,1.5561431474668515,2.4066675377764417,0.0759956981610445,1.0957811217061488,2.905485216927465,-1.926136978884361,9.781534831660135
2025-01-27,Caracas,1.2582055278657212,1.1102460654983999,3.62012598994434,2.175301471417785,2.103629321177474,4.752661956998872,1.0414066735273588,2.230355063511211,8.653948597093128,1.2678994684347915,2.8350283263003466,-1.8942781694747697,9.502449860770685
2025-02-03,Caracas,0.9519815461208941,2.0284398023852055,4.1082372913322285,2.2157463600323966,2.388500530358883,3.7172987121841063,1.3650114103419104,0.9269565172919124,1.3308076119318644,1.2103968107277985,2.7582472549215797,-1.8813637743596408,9.584301388551651
2025-02-10,Caracas,1.3222094244973202,0.6382495566063133,7.982280845308405,2.616001781335501,2.1817755470646603,3.5541076662821305,1.2826861629869233,0.8044703513761738,1.2364577979253466,1.1229603536342663,2.655993366244971,-1.8680128006883265,9.362464467219185
2025-02-17,Caracas,1.0307216518303812,3.2009711590191756,2.9100081976464014,2.9761316291051294,2.0447978164917076,2.937465329233343,1.0602453249878092,1.9205919491291654,1.3400845010333962,1.1962417297575054,2.5178260717285097,-1.8488846336922329,9.573561686253544
2025-02-24,Caracas,1.781072489945725,2.185175580348263,2.812128311616134,3.011480785041424,1.4442075185136343,3.4820789483145784,1.5281121214718947,1.2713821922550521,1.4115008783231655,1.0950068548992813,2.3616711486048154,-1.8301394615740434,9.64198100746454
2025-03-03,Caracas,2.48666993093013,3.9580120640884604,2.152674071536795,3.2528828707811095,3.260642548293598,4.507924475896387,1.280975854649354,2.657061745737537,0.5488811864253967,1.3752000019455515,2.1929239855794216,-1.8197698173846217,9.773330666192752
2025-03-10,Caracas,0.9567125641344452,0.6578677676928258,3.261250783244343,4.002806762139828,4.132721724625596,3.3572029923367483,1.800662857062348,2.5876961944786196,1.036962048572462,1.6917266613329507,2.059513696197007,-1.8151750824759572,9.399809373129806
2025-03-17,Caracas,3.3522124651601226,2.8099246376116045,6.743894792330899,7.469831243898225,3.6273445704883747,3.5677067989422913,1.2891415263208754,1.3298911804365101,0.45021649406157815,1.2507541895966348,1.94009494194014,-1.8300393626147158,9.61843290937918
2025-03-24,Caracas,2.1497528831449775,3.7883509585224147,1.824525208945366,4.045945715487414,2.6249059353300677,3.4434060603212044,1.2871790613794147,5.431387107845057,0.2998059827725083,1.395565334826839,1.797816220138668,-1.851955355588171,9.6484535959873
2025-03-31,Caracas,1.232609883836527,0.8289730745314654,2.92398490589116,8.08796788293513,2.1521585038951683,3.3971930670839243,1.3024680712699848,1.7751251800108336,0.7619138213578618,1.2562845119480648,1.6266409357179556,-1.8669723793961777,9.24229551855236
2025-04-07,Caracas,0.7365217597354491,2.364123341749719,6.086974519327022,3.454917832329991,2.8340379561045808,3.2356183390786493,0.9933459106640543,0.8447659021033147,0.21750648801958647,1.255319291545966,1.4584828388464546,-1.8792735947905068,9.134734389886251
